Date,Title,Teaser,Date_Link
12.04.2020,In den USA wächst die Zahl der Toten weiter rasant – und alles Weitere zum Coronavirus in 24 Grafiken,False,12.04.2020
11.04.2020,Corona-Krise: So wollen Schweizer Ökonomen das Land vom Lockdown befreien,"Die Kosten des wirtschaftlichen Stillstands sind immens, und sie nehmen fortwährend zu. Darin sind sich führende Volkswirtschafter einig. Doch während die einen sofortige Öffnungsschritte fordern, warnen andere vor einer zweiten Welle.",11.04.2020
11.04.2020,"Abgeschottet im Altersheim beten die Bewohnerinnen, dass es gut kommt",False,11.04.2020
10.04.2020,Jetzt muss der Wettbewerb der politischen Ideen wieder einsetzen,False,11.04.2020
11.04.2020,"Bundesrat diskutiert Maskenempfehlung, Zurückgetretener Zürcher Kantonsarzt erlitt Zusammenbruch – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,11.04.2020
11.04.2020,NZZ Corona-Podcast: Wie viel Staat braucht die Lufthansa?,False,11.04.2020
10.04.2020,Apple und Google entwickeln gemeinsam eine App für Contact-Tracing,False,11.04.2020
11.04.2020,"Trump drängt, Fauci warnt",False,11.04.2020
11.04.2020,"Die USA verzeichnen mehr als 2000 Todesfälle innerhalb von 24 Stunden, Italiens Ministerpräsident Conte verkündet die Verlängerung der Ausgangssperre – die neusten Entwicklungen zum Coronavirus weltweit",False,11.04.2020
10.04.2020,Diese neuartigen Impfstoffe sollen das Coronavirus stoppen,False,11.04.2020
11.04.2020,"Die Schweiz zählt 1000 Tote, in Genf wächst pro Kopf die Zahl der Infizierten am schnellsten – und alles Weitere zum Coronavirus in 24 Grafiken",False,11.04.2020
11.04.2020,Für die meisten Allergiker bedeutet das neue Coronavirus keine erhöhte Gefahr,False,11.04.2020
10.04.2020,Diese neuartigen Impfstoffe sollen das Coronavirus stoppen,False,10.04.2020
10.04.2020,Lange darf es so nicht weitergehen – wir brauchen eine kluge Ausstiegsstrategie,False,10.04.2020
10.04.2020,"Kein Stau am Gotthard, SBB-Präsidentin schliesst Preiserhöhung wegen Corona aus – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,10.04.2020
10.04.2020,Wie findet die Swisscom unsere Standortdaten heraus? Und was bekommen eigentlich die Behörden zu sehen?,False,10.04.2020
10.04.2020,Den Startups trocknet in der Corona-Krise die Finanzierung aus – und der Bundesrat lässt sich Zeit mit Hilfe,False,10.04.2020
10.04.2020,Wie aussagekräftig sind die Corona-Studien aus Wien und Nordrhein-Westfalen?,False,10.04.2020
10.04.2020,Die Krisen-Instrumente müssen nach der Krise wieder verschwinden,False,10.04.2020
10.04.2020,Die EU-Finanzminister einigen sich auf ein 540-Milliarden-Hilfspaket und schieben die Diskussion über gemeinsame Corona-Anleihen auf,False,10.04.2020
10.04.2020,Auffällig viele Schwarze unter den Covid-19-Opfern in den USA,False,10.04.2020
10.04.2020,"New York verzeichnet mehr Fälle als Spanien und Italien, erster Fall aus Jemen gemeldet – die neusten Entwicklungen zum Coronavirus weltweit",False,10.04.2020
10.04.2020,"Die Corona-Krise in Bildern: vier Fotografen, vier Blickwinkel",False,10.04.2020
10.04.2020,Die Kurve in der Schweiz flacht weiter ab – und alles Weitere zum Coronavirus in 24 Grafiken,False,10.04.2020
10.04.2020,"Ostern in der Isolation: 11 Ideen, damit einem die Decke nicht auf den Kopf fällt",False,10.04.2020
09.04.2020,"Kulturphilosoph Robert Harrison: «Es muss sich erst noch zeigen, was dieser Moment für uns alle gewesen sein wird – wird er uns radikal befreien oder für lange Zeit lähmen?»","Plötzlich kommt uns die Welt abhanden, und wir hängen zu Hause in der Quarantäne im grossen Nichts. Was hilft dagegen? René Scheu hat mit dem Kulturphilosophen Robert Harrison über das beste Antidot gesprochen: gutes altes Storytelling.",09.04.2020
09.04.2020,"Der Bundesrat plant weitere Massnahmen, um Konkurswelle zu verhindern und verlängert Lockdown bis zum 26. April – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,09.04.2020
09.04.2020,Nothilfe für Selbständige lässt auf sich warten,False,09.04.2020
08.04.2020,"«Der Weg stimmt, am Ziel sind wir noch nicht.» Der Bundesrat verlängert den Lockdown, gibt aber erstmals Informationen zur Lockerung der Massnahmen bekannt",False,09.04.2020
09.04.2020,Die EZB ebnet den Weg der Euro-Zone in Richtung einer Transferunion,False,09.04.2020
09.04.2020,"Erneut fast 2000 Tote innerhalb eines Tages in den USA, erste Todesfälle in den Favelas von Rio – die neusten Entwicklungen zum Coronavirus weltweit",False,09.04.2020
09.04.2020,Wie sich das neue Coronavirus verändert,False,09.04.2020
09.04.2020,"Zuerst der Hochflug, nun der tiefe Fall: Immer mehr Unternehmen verbannen Zoom aus ihrem Arbeitsalltag",False,09.04.2020
09.04.2020,Genf pro Kopf nun stärker betroffen als das Tessin – und alles Weitere zum Coronavirus in 24 Grafiken,False,09.04.2020
08.04.2020,"«Söder verhält sich wie King Kong, der sich auf die Brust trommelt, und dann rennt Laschet ihm hinterher»: Ein Priester kämpft darum, trotz der Corona-Krise mit seiner Gemeinde Ostern feiern zu können","Gerald Goesche, der Propst der katholischen Kirche St. Afra in Berlin, will wieder Gottesdienste mit bis zu fünfzig Besuchern zelebrieren. Am Dienstag entschied das Berliner Verwaltungsgericht gegen ihn. Goesche will dennoch nicht aufgeben, auch wenn er sich von den Bischöfen seiner Kirche alleingelassen fühlt.",08.04.2020
08.04.2020,"Wie sich das Virus unter ultraorthodoxen Juden, muslimischen Pilgern und orthodoxen Christen ausbreiten konnte",False,08.04.2020
08.04.2020,"Sport- und Kulturstätten dürfen Gutscheine ausstellen, BMW produziert Atemschutzmasken – die neusten Entwicklungen in der Corona-Krise",False,08.04.2020
08.04.2020,"Gespräche über ein 500-Milliarden-Euro-Hilfspaket vertagt: Der EU ist es erneut nicht gelungen, ihre Handlungsfähigkeit in der Coronavirus-Krise zu demonstrieren",False,08.04.2020
08.04.2020,Nirgends gab es vor Corona mehr Proteste als in Afrika – nun wird das Virus zum Brandbeschleuniger der Wut,False,08.04.2020
08.04.2020,"Mehrere Länder lockern Massnahmen, WHO: 10 000 Fälle in afrikanischen Ländern – die neusten Entwicklungen zum Coronavirus weltweit",False,08.04.2020
08.04.2020,Deutschland zählt seit Januar erstmals weniger aktive Fälle – das Coronavirus in 16 Grafiken,False,08.04.2020
06.04.2020,Was die Wissenschaft über den Ursprung des Coronavirus weiss,False,08.04.2020
06.04.2020,Von Österreich lernen: Warum die deutsche Regierung die Debatte über den «Corona-Exit» nicht aufschieben sollte,False,08.04.2020
07.04.2020,«Die Krise hat gerade erst richtig angefangen.» Unheimliche Stille am Zürcher Flughafen,False,07.04.2020
07.04.2020,"Die SVP will ein Bonusverbot für Firmen, die Kredite vom Bund beziehen; die CVP möchte als Lehre aus der Corona-Krise die Abhängigkeit vom Ausland minimieren",False,07.04.2020
07.04.2020,"Wenn das Parlament eingreift, wird es für den Bund wohl noch teurer",False,07.04.2020
07.04.2020,"Polizei führt Aufklärungsgespräche am Gotthard, EDA kündigt baldiges Ende der Rückholaktion an – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,07.04.2020
07.04.2020,Italiens goldene «Bazooka» knallt gewaltig – doch der Schuss könnte nach hinten losgehen,False,07.04.2020
07.04.2020,"Grossbritannien verzeichnet Rekord an Todesfällen pro Tag, amtierender Chef der US Navy soll nach Kontroverse um entlassenen Kapitän seinen Rücktritt eingereicht haben – die neusten Entwicklungen zum Coronavirus weltweit",False,07.04.2020
07.04.2020,Boris Johnsons Zustand als «stabil» bezeichnet,False,07.04.2020
07.04.2020,Nach zweieinhalb Monaten Lockdown erwacht Wuhan aus dem Tiefschlaf,False,07.04.2020
07.04.2020,"Der Gründer von Easy Jet will das eigene Management absägen: Die Billigfluggesellschaft soll nicht wachsen, sondern schrumpfen",False,07.04.2020
07.04.2020,Giorgio Agamben zur Corona-Krise: Wir sollten uns weniger sorgen und mehr denken,False,07.04.2020
06.04.2020,"«Grüezi mitenand, können auch Sie den Abstand wahren, bitte» – mit den Polizisten Guanziroli und Schibig auf Patrouille",False,06.04.2020
06.04.2020,«Deutschschweizer haben die Message nicht verstanden» – nun schliessen Romands wohl ihre Touristen-Hotspots,False,06.04.2020
06.04.2020,Was Masken gegen Viren wirklich bringen,False,06.04.2020
06.04.2020,"Bundesrat will bis spätestens 16. April entscheiden, wie es weitergeht, Kurve der Neuinfektionen im Kanton Tessin beginnt abzusinken – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,06.04.2020
06.04.2020,Österreich kündigt als erstes europäisches Land den Weg aus dem Lockdown an,False,06.04.2020
06.04.2020,Österreich hat das Wichtigste verstanden: Es braucht eine Perspektive für den Ausstieg aus dem Lockdown,False,06.04.2020
06.04.2020,"Was tun, wenn Masken fehlen? Taiwan hat es vorgemacht",False,06.04.2020
06.04.2020,Boris Johnson ringt mit dem Corona-Virus,False,06.04.2020
06.04.2020,"Norwegen hat die «Ansteckungsrate unter Kontrolle», leichte Entspannung in Italien, weltweit bereits mehr als 72 500 Coronavirus-Tote – die neusten Entwicklungen zum Coronavirus weltweit",False,06.04.2020
06.04.2020,Was die Wissenschaft über den Ursprung des Coronavirus weiss,False,06.04.2020
06.04.2020,SRF hat seinen ersten Corona-Fall – und führt eine Maskentragepflicht ein,False,06.04.2020
06.04.2020,Die Schweizer blieben am Wochenende trotz Frühlingswetter mehrheitlich zu Hause – und alles Weitere zum Coronavirus in 23 Grafiken,False,06.04.2020
03.04.2020,«Interkontinental reisen können wir bestenfalls wieder 2021 – und auch das nur begrenzt»,False,05.04.2020
05.04.2020,"Berset bezeichnet relevante Lockerung der Massnahmen per 20. April als «illusorisch», Zahl der Infizierten steigt auf über 21 100 – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,05.04.2020
04.04.2020,"Die Verlockungen des Frühlings: Die Zürcher Polizei hält an, mahnt – und büsst",False,05.04.2020
05.04.2020,"Die Schweiz, Frankreich und Indien gelten neu als Hochrisikoländer – und Quarantäne in Singapur wird zwingend",False,05.04.2020
False,Schutzmasken für alle? Nach fünf Tagen wären die Reserven des Bundes aufgebraucht,False,05.04.2020
04.04.2020,Warum unsere Krankenkassenprämien trotz Corona-Krise nicht explodieren werden,False,05.04.2020
False,Wegen der Corona-Krise droht der AHV ein neues Milliardenloch,False,05.04.2020
04.04.2020,Die Leichen türmen sich in Ecuadors grösster Stadt,False,05.04.2020
05.04.2020,"Weltweit rund 67 800 Tote, die Queen hält Ansprache zur Pandemie, Trump befürchtet harte Zeiten und will gleichzeitig Schutzmassnahmen lockern – die neusten Entwicklungen zum Coronavirus weltweit",False,05.04.2020
False,In Italien ist eine ganze Generation weggewischt. Die Geschichte von fünf Verstorbenen – aus der Sicht ihrer Kinder,False,05.04.2020
05.04.2020,Die Zahl der Todesfälle in den USA wächst rasant – und alles Weitere zum Coronavirus in 23 Grafiken,False,05.04.2020
05.04.2020,"«Die Schockstarre sollte für Unternehmer vorbei sein, wir müssen kreativ werden!» – der oberste Zürcher Gewerbler lobt den Staat und fordert seine KMU",False,05.04.2020
False,Schutzmasken für alle? Nach fünf Tagen wären die Reserven des Bundes aufgebraucht,False,04.04.2020
04.04.2020,"«Wir sind noch nicht an einem Peak angelangt, wo wir daran denken könnten, irgendwelche Massnahmen zu ändern», Zahl der Infizierten steigt auf über 20 000 – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,04.04.2020
04.04.2020,"Die Verlockungen des Frühlings: Die Zürcher Polizei hält an, mahnt – und büsst",False,04.04.2020
04.04.2020,Miete bei Zwangsschliessungen: Wenig Solidarität bei den Vermietern,False,04.04.2020
04.04.2020,Ohne Tests agiert die Politik im Blindflug,False,04.04.2020
04.04.2020,Die Leichen türmen sich in Ecuadors grösster Stadt,False,04.04.2020
False,"Gottesdienste, gemeinschaftliches Talmud-Studium und grosse Feierlichkeiten - alles fand weiter statt. Jetzt setzt sich der israelische Staat gegen Ultraorthodoxe durch",False,04.04.2020
04.04.2020,"Weltweit über 60 000 Tote, mehr als 1200 Tote binnen 24 Stunden in den USA – die neusten Entwicklungen zum Coronavirus weltweit",False,04.04.2020
False,In Italien ist eine ganze Generation weggewischt. Die Geschichte von fünf Verstorbenen – aus der Sicht ihrer Kinder,False,04.04.2020
04.04.2020,"Das Coronavirus war längst in Europa angekommen, trotzdem gingen Tausende auf Kreuzfahrt: Immer noch sind mehr als zwei Dutzend Schiffe mit Infizierten unterwegs",False,04.04.2020
False,Rezept-Webseiten werden geklickt wie nie: In der Corona-Krise lernt die Schweiz wieder kochen,False,04.04.2020
03.04.2020,So kämpfen die Länder dieser Welt mit Smartphone-Daten gegen das Coronavirus,"Mehrere europäische Länder nutzen anonymisierte Handydaten, um die Ausbreitung des Virus zu verlangsamen. Asiatische Länder gehen deutlich weiter. Das weckt Begehrlichkeiten im Westen.",03.04.2020
03.04.2020,Mit Polizeirobotern und Drohnen –Tunesiens Methode zur Virusbekämpfung weckt bei manchen Erinnerungen an das alte Regime,False,03.04.2020
03.04.2020,"Die USA melden dreimal mehr Infizierte als China, Präsident Trump rät zum Tragen von Schutzmasken – die neusten Entwicklungen zum Coronavirus weltweit",False,03.04.2020
03.04.2020,Die Coronavirus-Krise trifft Schwedens Immigranten-Vorstädte besonders hart,False,03.04.2020
03.04.2020,Die Corona-Krise hält der Welt den Spiegel vor,False,03.04.2020
03.04.2020,"In Genf protestieren Gefängnisinsassen, der Bundesrat legt den Fokus für Finanzhilfe auf KMU – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,03.04.2020
03.04.2020,Der Tessiner Corona-Peak steht bevor,False,03.04.2020
03.04.2020,«Den ausländischen Kollegen ist gewissermassen die Handgranate in den Händen explodiert»,False,03.04.2020
03.04.2020,"Ilaria Capua ist die Virologin, die den Italienerinnen und Italienern das Coronavirus erklärt. Sie ist ehrlich, klar – und schreckt auch vor zivilem Ungehorsam nicht zurück",False,03.04.2020
03.04.2020,Die Zahl der Toten in den USA wächst rasant – und alles Weitere zum Coronavirus in 25 Grafiken,False,03.04.2020
03.04.2020,"Weniger konsumieren und mehr sparen: Die Corona-Krise wirkt sich darauf aus, wie die Schweizer mit ihrem Geld umgehen",False,03.04.2020
02.04.2020,Warum Coronaviren Seife hassen,"Desinfektionsmittel sind derzeit knapp, deshalb sollte man sie auch nur sparsam einsetzen. Zu Hause kann man auf sie getrost verzichten, denn auch gewöhnliche Putzmittel und Seife machen dem neuen Coronavirus (Sars-CoV-2) den Garaus.",02.04.2020
02.04.2020,Corona-Krise – ein Albtraum gerade auch für Jugendliche,False,02.04.2020
02.04.2020,"Mehr als 18 000 Infektionen, der Kanton Aargau setzt auf Videoüberwachung öffentlicher Plätze – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,02.04.2020
02.04.2020,Nordkorea nutzt die Gunst der Stunde und testet Raketen am laufenden Band,False,02.04.2020
01.04.2020,Warum Corona die ganze Welt stillgelegt hat und das gefährliche Ebola-Virus nicht,False,02.04.2020
02.04.2020,"Australien testet Kreuzfahrtschiff-Besatzung, Griechenland stellt ein Flüchtlingscamp unter Quarantäne – die neusten Entwicklungen zum Coronavirus weltweit",False,02.04.2020
02.04.2020,Psychisch Kranke brauchen dringend Therapie per Telefon – doch das scheitert am Geld,False,02.04.2020
02.04.2020,Die Post kürzt in der Krise ihre Leistungen – und bringt damit Händler in Nöte,False,02.04.2020
01.04.2020,"In der Schweiz kommen hauptsächlich Männer über 50 Jahren ins Spital, die Kurve in der Schweiz flacht ab – und alles Weitere zum Coronavirus in 24 Grafiken",False,02.04.2020
01.04.2020,Der Bundesrat im Krisenmodus: von General Berset bis zu Skeptiker Maurer – die Rollenverteilung im Kampf gegen das Virus,Bis jetzt handelt der Bundesrat in der Corona-Krise erstaunlich geeint und entschlossen. Doch im Hintergrund wird gerungen.,01.04.2020
01.04.2020,Der Bundesrat dehnt die Nothilfe für die Wirtschaft erneut aus,False,01.04.2020
01.04.2020,"Viele Geschäfte werden nicht in der Lage sein, die Schulden zurückzubezahlen. Eine steuerliche Entlastung von Unternehmen und Privaten wäre eine effizientere und sozial gerechtere Lösung",False,01.04.2020
01.04.2020,"Auch Selbständige sollen Notfallhilfe erhalten, Zahl der Infizierten steigt auf über 17 200 – die neusten Entwicklungen zum Coronavirus in der Schweiz",False,01.04.2020
01.04.2020,Die SBB planen bereits das Wiederhochfahren,False,01.04.2020
01.04.2020,«Die Hälfte der Schweizer Gärtnereien steht vor dem Aus»,False,01.04.2020
01.04.2020,Warum Corona die ganze Welt stillgelegt hat und das gefährliche Ebola-Virus nicht,False,01.04.2020
